COD,PA_UFMUN,Nome_Município,Nome_UF,mes,ano,Procedimento,PA_QTDAPR,PA_IDADE,PA_VALAPR
4466,251390,São Bento,Paraíba,01,2020,Cirurgia Oncológica,237.0,66.15189873417721,695.711392405066
4467,251620,Sousa,Paraíba,01,2018,Cirurgia Oncológica,3.0,53.333333333333336,28.42
4468,251620,Sousa,Paraíba,02,2018,Cirurgia Oncológica,7.0,50.285714285714285,346.92571428571426
4469,251620,Sousa,Paraíba,02,2020,Cirurgia Oncológica,356.0,67.78651685393258,771.6000000000029
4470,251620,Sousa,Paraíba,03,2020,Cirurgia Oncológica,2.0,17.5,28.42
4471,251620,Sousa,Paraíba,04,2018,Cirurgia Oncológica,2.0,43.0,28.42
4472,251620,Sousa,Paraíba,04,2020,Cirurgia Oncológica,6.0,27.333333333333332,28.420000000000005
4473,251620,Sousa,Paraíba,05,2018,Cirurgia Oncológica,3.0,63.333333333333336,28.42
4474,251620,Sousa,Paraíba,05,2020,Cirurgia Oncológica,4.0,40.75,28.42
4475,251620,Sousa,Paraíba,06,2018,Cirurgia Oncológica,3.0,54.333333333333336,28.42
4476,251620,Sousa,Paraíba,07,2018,Cirurgia Oncológica,3.0,47.0,28.42
4477,251620,Sousa,Paraíba,07,2020,Cirurgia Oncológica,4.0,37.0,28.42
4478,251620,Sousa,Paraíba,08,2018,Cirurgia Oncológica,56.0,62.589285714285715,691.9735714285708
4479,251620,Sousa,Paraíba,08,2020,Cirurgia Oncológica,4.0,43.0,28.42
4480,251620,Sousa,Paraíba,09,2018,Cirurgia Oncológica,220.0,65.74090909090908,744.5752727272757
4481,251620,Sousa,Paraíba,09,2020,Cirurgia Oncológica,3.0,40.666666666666664,28.42
4482,251620,Sousa,Paraíba,10,2018,Cirurgia Oncológica,55.0,62.50909090909091,690.5258181818176
4483,251620,Sousa,Paraíba,10,2020,Cirurgia Oncológica,38.0,999.0,7962.9
4484,251620,Sousa,Paraíba,11,2018,Cirurgia Oncológica,223.0,67.95964125560538,768.2673542600928
4485,251620,Sousa,Paraíba,12,2018,Cirurgia Oncológica,69.0,64.6086956521739,728.5171014492745
4486,251620,Sousa,Paraíba,12,2020,Cirurgia Oncológica,4.0,28.5,28.42
4487,251630,Sumé,Paraíba,01,2018,Cirurgia Oncológica,10.0,62.42857142857143,583.8685714285714
4488,251630,Sumé,Paraíba,02,2018,Cirurgia Oncológica,1.0,18.0,25.0
4489,251630,Sumé,Paraíba,03,2018,Cirurgia Oncológica,2.0,64.0,898.35
4490,251630,Sumé,Paraíba,04,2018,Cirurgia Oncológica,3.0,73.33333333333333,540.65
4491,251630,Sumé,Paraíba,07,2018,Cirurgia Oncológica,11.0,50.72727272727273,197.98000000000002
4492,251630,Sumé,Paraíba,08,2018,Cirurgia Oncológica,11.0,55.45454545454545,161.00454545454548
4493,251630,Sumé,Paraíba,09,2018,Cirurgia Oncológica,1.0,20.0,78.75
4494,251650,Taperoá,Paraíba,11,2018,Cirurgia Oncológica,17.0,65.41176470588235,771.6000000000003
4495,260010,Afogados da Ingazeira,Pernambuco,01,2020,Cirurgia Oncológica,1.0,999.0,25.0
4496,260010,Afogados da Ingazeira,Pernambuco,02,2018,Cirurgia Oncológica,3.0,999.0,628.65
4497,260010,Afogados da Ingazeira,Pernambuco,02,2020,Cirurgia Oncológica,7.0,999.0,1466.85
4498,260010,Afogados da Ingazeira,Pernambuco,03,2018,Cirurgia Oncológica,1.0,999.0,209.55
4499,260010,Afogados da Ingazeira,Pernambuco,04,2018,Cirurgia Oncológica,4.0,999.0,326.825
4500,260010,Afogados da Ingazeira,Pernambuco,05,2018,Cirurgia Oncológica,6.0,999.0,1257.3
4501,260010,Afogados da Ingazeira,Pernambuco,06,2018,Cirurgia Oncológica,5.0,999.0,1047.75
4502,260010,Afogados da Ingazeira,Pernambuco,06,2021,Cirurgia Oncológica,8.0,71.375,771.6000000000001
4503,260010,Afogados da Ingazeira,Pernambuco,07,2018,Cirurgia Oncológica,1.0,999.0,25.0
4504,260010,Afogados da Ingazeira,Pernambuco,07,2020,Cirurgia Oncológica,1.0,999.0,25.0
4505,260010,Afogados da Ingazeira,Pernambuco,08,2018,Cirurgia Oncológica,6.0,999.0,1257.3
4506,260010,Afogados da Ingazeira,Pernambuco,08,2020,Cirurgia Oncológica,9.0,999.0,1885.95
4507,260010,Afogados da Ingazeira,Pernambuco,09,2018,Cirurgia Oncológica,1.0,999.0,25.0
4508,260010,Afogados da Ingazeira,Pernambuco,09,2020,Cirurgia Oncológica,21.0,65.42857142857143,771.6000000000003
4509,260010,Afogados da Ingazeira,Pernambuco,10,2018,Cirurgia Oncológica,1.0,999.0,209.55
4510,260010,Afogados da Ingazeira,Pernambuco,10,2020,Cirurgia Oncológica,25.0,120.44444444444444,821.8666666666669
4511,260010,Afogados da Ingazeira,Pernambuco,11,2018,Cirurgia Oncológica,30.0,111.42857142857143,1569.5000000000005
4512,260010,Afogados da Ingazeira,Pernambuco,11,2020,Cirurgia Oncológica,27.0,156.66666666666666,769.1547619047622
4513,260010,Afogados da Ingazeira,Pernambuco,12,2018,Cirurgia Oncológica,4.0,300.0,1209.7875
4514,260010,Afogados da Ingazeira,Pernambuco,12,2020,Cirurgia Oncológica,8.0,71.5,771.6000000000001
4515,260030,Agrestina,Pernambuco,01,2018,Cirurgia Oncológica,5.0,66.6,771.6
4516,260030,Agrestina,Pernambuco,01,2020,Cirurgia Oncológica,29.0,67.44827586206897,771.5999999999998
4517,260030,Agrestina,Pernambuco,02,2018,Cirurgia Oncológica,18.0,71.72222222222223,771.6000000000003
4518,260030,Agrestina,Pernambuco,02,2020,Cirurgia Oncológica,20.0,67.3,771.6000000000003
4519,260030,Agrestina,Pernambuco,03,2018,Cirurgia Oncológica,19.0,72.21052631578948,771.6000000000003
4520,260030,Agrestina,Pernambuco,03,2020,Cirurgia Oncológica,13.0,69.3076923076923,771.6000000000003
4521,260030,Agrestina,Pernambuco,04,2018,Cirurgia Oncológica,9.0,67.11111111111111,771.6000000000001
4522,260030,Agrestina,Pernambuco,04,2020,Cirurgia Oncológica,13.0,69.07692307692308,771.6000000000003
4523,260030,Agrestina,Pernambuco,05,2018,Cirurgia Oncológica,51.0,67.6078431372549,771.5999999999992
4524,260030,Agrestina,Pernambuco,06,2018,Cirurgia Oncológica,45.0,67.88888888888889,771.5999999999993
4525,260030,Agrestina,Pernambuco,07,2018,Cirurgia Oncológica,57.0,68.89473684210526,771.5999999999992
4526,260030,Agrestina,Pernambuco,08,2018,Cirurgia Oncológica,66.0,66.89393939393939,900.199999999999
4527,260030,Agrestina,Pernambuco,09,2018,Cirurgia Oncológica,61.0,67.95081967213115,1062.5311475409826
4528,260030,Agrestina,Pernambuco,09,2020,Cirurgia Oncológica,2.0,57.0,771.6
4529,260030,Agrestina,Pernambuco,10,2018,Cirurgia Oncológica,50.0,67.74,771.5999999999992
4530,260030,Agrestina,Pernambuco,10,2020,Cirurgia Oncológica,20.0,64.45,771.6000000000003
4531,260030,Agrestina,Pernambuco,11,2018,Cirurgia Oncológica,52.0,85.71153846153847,983.3682692307684
4532,260030,Agrestina,Pernambuco,11,2020,Cirurgia Oncológica,17.0,71.3529411764706,771.6000000000003
4533,260030,Agrestina,Pernambuco,12,2018,Cirurgia Oncológica,60.0,68.8,835.8999999999991
4534,260030,Agrestina,Pernambuco,12,2020,Cirurgia Oncológica,10.0,61.5,771.6000000000001
4535,260040,Água Preta,Pernambuco,03,2021,Cirurgia Oncológica,13.0,38.84615384615385,35.199999999999996
4536,260040,Água Preta,Pernambuco,04,2021,Cirurgia Oncológica,4.0,32.5,35.2
4537,260040,Água Preta,Pernambuco,05,2021,Cirurgia Oncológica,7.0,33.0,38.04571428571429
4538,260040,Água Preta,Pernambuco,08,2020,Cirurgia Oncológica,1.0,46.0,35.2
4539,260040,Água Preta,Pernambuco,10,2018,Cirurgia Oncológica,1.0,31.0,35.2
4540,260110,Araripina,Pernambuco,01,2018,Cirurgia Oncológica,3.0,999.0,628.65
4541,260110,Araripina,Pernambuco,02,2018,Cirurgia Oncológica,3.0,999.0,628.65
4542,260110,Araripina,Pernambuco,04,2018,Cirurgia Oncológica,5.0,999.0,1047.75
4543,260110,Araripina,Pernambuco,06,2018,Cirurgia Oncológica,6.0,999.0,1257.3
4544,260110,Araripina,Pernambuco,07,2018,Cirurgia Oncológica,2.0,999.0,419.1
4545,260110,Araripina,Pernambuco,08,2018,Cirurgia Oncológica,3.0,999.0,628.65
4546,260110,Araripina,Pernambuco,08,2020,Cirurgia Oncológica,4.0,999.0,838.2
4547,260110,Araripina,Pernambuco,09,2018,Cirurgia Oncológica,12.0,999.0,2514.6
4548,260110,Araripina,Pernambuco,09,2020,Cirurgia Oncológica,1.0,999.0,209.55
4549,260110,Araripina,Pernambuco,10,2018,Cirurgia Oncológica,8.0,999.0,1676.4
4550,260110,Araripina,Pernambuco,11,2018,Cirurgia Oncológica,5.0,999.0,1047.75
4551,260120,Arcoverde,Pernambuco,01,2018,Cirurgia Oncológica,16.0,27.4375,39.206875000000004
4552,260120,Arcoverde,Pernambuco,01,2018,Quimioterapia,191.0,59.75,507.3322549019607
4553,260120,Arcoverde,Pernambuco,01,2020,Quimioterapia,333.0,62.37922077922078,472.5950649350648
4554,260120,Arcoverde,Pernambuco,01,2021,Cirurgia Oncológica,4.0,24.75,38.805
4555,260120,Arcoverde,Pernambuco,01,2021,Quimioterapia,425.0,61.81818181818182,498.2816067653276
4556,260120,Arcoverde,Pernambuco,02,2018,Cirurgia Oncológica,13.0,31.692307692307693,39.06
4557,260120,Arcoverde,Pernambuco,02,2018,Quimioterapia,186.0,59.55940594059406,506.3172277227722
4558,260120,Arcoverde,Pernambuco,02,2020,Quimioterapia,329.0,62.931989924433246,445.3200251889167
4559,260120,Arcoverde,Pernambuco,02,2021,Cirurgia Oncológica,2.0,32.0,41.1
4560,260120,Arcoverde,Pernambuco,02,2021,Quimioterapia,430.0,62.01577909270217,469.0093688362918
4561,260120,Arcoverde,Pernambuco,03,2018,Cirurgia Oncológica,13.0,42.84615384615385,37.55153846153846
4562,260120,Arcoverde,Pernambuco,03,2018,Quimioterapia,174.0,59.449074074074076,428.05800925925934
4563,260120,Arcoverde,Pernambuco,03,2020,Cirurgia Oncológica,4.0,37.75,40.199999999999996
4564,260120,Arcoverde,Pernambuco,03,2020,Quimioterapia,337.0,62.7746835443038,436.88810126582274
4565,260120,Arcoverde,Pernambuco,03,2021,Cirurgia Oncológica,2.0,34.0,38.150000000000006
4566,260120,Arcoverde,Pernambuco,03,2021,Quimioterapia,450.0,62.23883495145631,488.25524271844637
4567,260120,Arcoverde,Pernambuco,04,2018,Cirurgia Oncológica,14.0,33.357142857142854,38.854285714285716
4568,260120,Arcoverde,Pernambuco,04,2018,Quimioterapia,186.0,59.598130841121495,481.56490654205606
4569,260120,Arcoverde,Pernambuco,04,2020,Cirurgia Oncológica,4.0,30.5,41.1
4570,260120,Arcoverde,Pernambuco,04,2020,Quimioterapia,327.0,62.7984886649874,392.0793450881611
4571,260120,Arcoverde,Pernambuco,04,2021,Cirurgia Oncológica,7.0,35.0,40.47857142857142
4572,260120,Arcoverde,Pernambuco,04,2021,Quimioterapia,451.0,61.89077212806026,475.2002824858755
4573,260120,Arcoverde,Pernambuco,05,2018,Cirurgia Oncológica,22.0,24.727272727272727,37.042727272727284
4574,260120,Arcoverde,Pernambuco,05,2018,Quimioterapia,204.0,59.979166666666664,484.03266666666667
4575,260120,Arcoverde,Pernambuco,05,2020,Quimioterapia,332.0,62.64963503649635,374.32360097323595
4576,260120,Arcoverde,Pernambuco,05,2021,Cirurgia Oncológica,2.0,16.0,28.42
4577,260120,Arcoverde,Pernambuco,05,2021,Quimioterapia,431.0,61.86888454011741,478.720352250489
4578,260120,Arcoverde,Pernambuco,06,2018,Cirurgia Oncológica,16.0,23.0625,38.99000000000001
4579,260120,Arcoverde,Pernambuco,06,2018,Quimioterapia,222.0,60.68,519.7305600000001
4580,260120,Arcoverde,Pernambuco,06,2020,Cirurgia Oncológica,5.0,35.8,37.92
4581,260120,Arcoverde,Pernambuco,06,2020,Quimioterapia,334.0,62.25242718446602,385.8213592233008
4582,260120,Arcoverde,Pernambuco,06,2021,Cirurgia Oncológica,7.0,32.714285714285715,39.26
4583,260120,Arcoverde,Pernambuco,06,2021,Quimioterapia,387.0,62.53104925053533,492.3669164882227
4584,260120,Arcoverde,Pernambuco,07,2018,Cirurgia Oncológica,21.0,32.80952380952381,38.19523809523811
4585,260120,Arcoverde,Pernambuco,07,2018,Quimioterapia,223.0,60.02681992337165,502.0719540229883
4586,260120,Arcoverde,Pernambuco,07,2020,Cirurgia Oncológica,3.0,59.666666666666664,41.1
4587,260120,Arcoverde,Pernambuco,07,2020,Quimioterapia,341.0,61.327790973871736,409.9187648456056
4588,260120,Arcoverde,Pernambuco,08,2018,Cirurgia Oncológica,22.0,27.954545454545453,36.966363636363646
4589,260120,Arcoverde,Pernambuco,08,2018,Quimioterapia,240.0,60.55956678700361,513.3311191335742
4590,260120,Arcoverde,Pernambuco,08,2020,Quimioterapia,367.0,61.97196261682243,425.7811915887849
4591,260120,Arcoverde,Pernambuco,09,2018,Cirurgia Oncológica,14.0,30.142857142857142,37.21357142857143
4592,260120,Arcoverde,Pernambuco,09,2018,Quimioterapia,238.0,61.21933085501859,510.8876208178438
4593,260120,Arcoverde,Pernambuco,09,2020,Cirurgia Oncológica,1.0,56.0,37.88
4594,260120,Arcoverde,Pernambuco,09,2020,Quimioterapia,368.0,61.74654377880184,428.08398617511506
4595,260120,Arcoverde,Pernambuco,10,2018,Cirurgia Oncológica,18.0,43.22222222222222,37.92666666666668
4596,260120,Arcoverde,Pernambuco,10,2018,Quimioterapia,233.0,60.52857142857143,523.6913214285715
4597,260120,Arcoverde,Pernambuco,10,2020,Quimioterapia,351.0,61.917808219178085,408.0520547945205
4598,260120,Arcoverde,Pernambuco,11,2018,Cirurgia Oncológica,5.0,34.6,38.62
4599,260120,Arcoverde,Pernambuco,11,2018,Quimioterapia,258.0,60.09219858156028,568.6672695035461
4600,260120,Arcoverde,Pernambuco,11,2020,Cirurgia Oncológica,1.0,10.0,37.88
4601,260120,Arcoverde,Pernambuco,11,2020,Quimioterapia,405.0,62.38607594936709,466.06645569620235
4602,260120,Arcoverde,Pernambuco,12,2017,Cirurgia Oncológica,1.0,10.0,37.5
4603,260120,Arcoverde,Pernambuco,12,2018,Cirurgia Oncológica,8.0,27.125,38.805
4604,260120,Arcoverde,Pernambuco,12,2018,Quimioterapia,261.0,60.07446808510638,564.6037943262407
4605,260120,Arcoverde,Pernambuco,12,2020,Cirurgia Oncológica,5.0,23.6,39.92
4606,260120,Arcoverde,Pernambuco,12,2020,Quimioterapia,421.0,62.363821138211385,480.52845528455265
4607,260130,Barra de Guabiraba,Pernambuco,09,2020,Cirurgia Oncológica,1.0,0.0,28.42
4608,260140,Barreiros,Pernambuco,01,2020,Cirurgia Oncológica,3.0,41.0,52.800000000000004
4609,260140,Barreiros,Pernambuco,02,2020,Cirurgia Oncológica,4.0,33.75,35.2
4610,260140,Barreiros,Pernambuco,03,2020,Cirurgia Oncológica,6.0,34.333333333333336,35.199999999999996
4611,260140,Barreiros,Pernambuco,04,2020,Cirurgia Oncológica,1.0,54.0,35.2
4612,260140,Barreiros,Pernambuco,06,2020,Cirurgia Oncológica,1.0,16.0,35.2
4613,260140,Barreiros,Pernambuco,07,2020,Cirurgia Oncológica,1.0,32.0,35.2
4614,260140,Barreiros,Pernambuco,08,2020,Cirurgia Oncológica,2.0,8.5,35.2
4615,260140,Barreiros,Pernambuco,10,2020,Cirurgia Oncológica,2.0,41.0,35.2
4616,260290,Cabo de Santo Agostinho,Pernambuco,01,2018,Cirurgia Oncológica,66.0,43.39393939393939,28.86060606060609
4617,260290,Cabo de Santo Agostinho,Pernambuco,01,2020,Cirurgia Oncológica,76.0,60.343283582089555,103.063880597015
4618,260290,Cabo de Santo Agostinho,Pernambuco,01,2021,Cirurgia Oncológica,78.0,50.84615384615385,182.268717948718
4619,260290,Cabo de Santo Agostinho,Pernambuco,02,2018,Cirurgia Oncológica,59.0,40.13559322033898,29.350847457627125
4620,260290,Cabo de Santo Agostinho,Pernambuco,02,2020,Cirurgia Oncológica,115.0,54.69565217391305,360.0317391304341
4621,260290,Cabo de Santo Agostinho,Pernambuco,02,2021,Cirurgia Oncológica,150.0,55.764227642276424,230.19869918699177
4622,260290,Cabo de Santo Agostinho,Pernambuco,03,2018,Cirurgia Oncológica,61.0,39.032786885245905,28.600000000000012
4623,260290,Cabo de Santo Agostinho,Pernambuco,03,2020,Cirurgia Oncológica,83.0,50.08433734939759,198.86963855421686
4624,260290,Cabo de Santo Agostinho,Pernambuco,03,2021,Cirurgia Oncológica,87.0,48.39325842696629,177.3591011235956
4625,260290,Cabo de Santo Agostinho,Pernambuco,04,2018,Cirurgia Oncológica,91.0,41.59340659340659,35.36549450549453
4626,260290,Cabo de Santo Agostinho,Pernambuco,04,2020,Cirurgia Oncológica,49.0,41.204081632653065,29.01979591836735
4627,260290,Cabo de Santo Agostinho,Pernambuco,04,2021,Cirurgia Oncológica,126.0,60.96261682242991,206.05102803738325
4628,260290,Cabo de Santo Agostinho,Pernambuco,05,2018,Cirurgia Oncológica,65.0,42.04615384615385,27.956615384615404
4629,260290,Cabo de Santo Agostinho,Pernambuco,05,2020,Cirurgia Oncológica,44.0,41.81818181818182,30.04181818181818
4630,260290,Cabo de Santo Agostinho,Pernambuco,05,2021,Cirurgia Oncológica,101.0,49.01980198019802,300.527920792079
4631,260290,Cabo de Santo Agostinho,Pernambuco,06,2018,Cirurgia Oncológica,67.0,41.865671641791046,28.848656716417935
4632,260290,Cabo de Santo Agostinho,Pernambuco,06,2020,Cirurgia Oncológica,48.0,36.979166666666664,28.429166666666674
4633,260290,Cabo de Santo Agostinho,Pernambuco,06,2021,Cirurgia Oncológica,113.0,61.714285714285715,223.01224489795922
4634,260290,Cabo de Santo Agostinho,Pernambuco,07,2018,Cirurgia Oncológica,76.0,42.11842105263158,29.970263157894763
4635,260290,Cabo de Santo Agostinho,Pernambuco,07,2020,Cirurgia Oncológica,39.0,44.92307692307692,29.05282051282051
4636,260290,Cabo de Santo Agostinho,Pernambuco,08,2018,Cirurgia Oncológica,70.0,47.08571428571429,29.4394285714286
4637,260290,Cabo de Santo Agostinho,Pernambuco,08,2020,Cirurgia Oncológica,91.0,48.142857142857146,41.87494505494509
4638,260290,Cabo de Santo Agostinho,Pernambuco,09,2018,Cirurgia Oncológica,41.0,47.8780487804878,29.240243902439026
4639,260290,Cabo de Santo Agostinho,Pernambuco,09,2020,Cirurgia Oncológica,141.0,59.24193548387097,286.7613709677418
4640,260290,Cabo de Santo Agostinho,Pernambuco,10,2018,Cirurgia Oncológica,56.0,40.17857142857143,29.666785714285734
4641,260290,Cabo de Santo Agostinho,Pernambuco,10,2020,Cirurgia Oncológica,147.0,59.609022556390975,398.3366917293225
4642,260290,Cabo de Santo Agostinho,Pernambuco,11,2018,Cirurgia Oncológica,54.0,41.7037037037037,29.544814814814828
4643,260290,Cabo de Santo Agostinho,Pernambuco,11,2020,Cirurgia Oncológica,90.0,49.54945054945055,266.2485714285713
4644,260290,Cabo de Santo Agostinho,Pernambuco,12,2018,Cirurgia Oncológica,58.0,41.758620689655174,29.035172413793124
4645,260290,Cabo de Santo Agostinho,Pernambuco,12,2020,Cirurgia Oncológica,57.0,41.0,29.439298245614047
4646,260370,Canhotinho,Pernambuco,08,2018,Cirurgia Oncológica,10.0,999.0,2095.5
4647,260370,Canhotinho,Pernambuco,09,2018,Cirurgia Oncológica,9.0,999.0,1885.95
4648,260370,Canhotinho,Pernambuco,10,2018,Cirurgia Oncológica,9.0,999.0,1885.95
4649,260370,Canhotinho,Pernambuco,11,2018,Cirurgia Oncológica,11.0,999.0,2305.05
4650,260370,Canhotinho,Pernambuco,12,2018,Cirurgia Oncológica,2.0,999.0,419.1
4651,260410,Caruaru,Pernambuco,01,2018,Cirurgia Oncológica,190.0,90.62727272727273,624.526272727272
4652,260410,Caruaru,Pernambuco,01,2018,Quimioterapia,1279.0,65.73032904148783,440.4853791130185
4653,260410,Caruaru,Pernambuco,01,2018,Radioterapia,7631.0,62.041666666666664,505.6166666666667
4654,260410,Caruaru,Pernambuco,01,2020,Cirurgia Oncológica,277.0,68.0926640926641,292.38571428571424
4655,260410,Caruaru,Pernambuco,01,2020,Quimioterapia,1467.0,65.64915572232646,429.72668542839244
4656,260410,Caruaru,Pernambuco,01,2020,Radioterapia,75.0,62.71232876712329,4947.493150684932
4657,260410,Caruaru,Pernambuco,01,2021,Cirurgia Oncológica,167.0,61.25675675675676,332.56554054053987
4658,260410,Caruaru,Pernambuco,01,2021,Quimioterapia,1454.0,65.71200510855684,428.701998722861
4659,260410,Caruaru,Pernambuco,01,2021,Radioterapia,70.0,59.385714285714286,4439.085714285714
4660,260410,Caruaru,Pernambuco,02,2018,Cirurgia Oncológica,205.0,98.66371681415929,489.51150442477854
4661,260410,Caruaru,Pernambuco,02,2018,Quimioterapia,1131.0,65.60840707964601,404.7157079646022
4662,260410,Caruaru,Pernambuco,02,2018,Radioterapia,6521.0,61.4910941475827,517.1017811704835
4663,260410,Caruaru,Pernambuco,02,2020,Cirurgia Oncológica,264.0,66.14112903225806,381.55048387096804
4664,260410,Caruaru,Pernambuco,02,2020,Quimioterapia,1462.0,65.62679127725856,420.8102492211841
4665,260410,Caruaru,Pernambuco,02,2020,Radioterapia,59.0,66.19298245614036,5043.80701754386
4666,260410,Caruaru,Pernambuco,02,2021,Cirurgia Oncológica,186.0,62.73410404624278,386.9627167630049
4667,260410,Caruaru,Pernambuco,02,2021,Quimioterapia,1404.0,65.43250159948816,407.88364043506084
4668,260410,Caruaru,Pernambuco,02,2021,Radioterapia,74.0,61.97222222222222,5014.875
